PubName,Longitude,Latitude
"Three Horseshoes",-1.1980382,51.3791682
"The Chequers",-1.0071845,51.6474615
"The Carriers Arms",-1.0018887,51.6440955
"The Fox and Hounds",-1.0035624,51.6458584
"The Star",-0.3018346,51.0735907
"The Chequers Inn",-1.1732086,51.7385882
"Catherine Wheel Inn",-1.3231125,51.4001266
"The Narrow Boat",-1.3065286,51.4033972
"The Weld Arms",-2.2018932,50.6369619
"The Speaker",-0.1322401,51.4968564
"The Old Malt Shovel",-1.5453159,53.6800092
"The Pub",-8.8955089,52.7604675
"The Tradaree",-8.8953205,52.7607112
"The Creagan Inn",-5.2990128,56.5501864
"The Shepherds Arms",-1.5501382,53.6591806
"The Cricketers Arms",-1.551856,53.6593702
"The Cherry Tree",-1.5548921,53.6606727
"The Fleece",-1.5560949,53.6596501
"Horbury Liberal Club",-1.559186,53.6606128
"Horbury Working Mens Club",-1.5491655,53.6589401
"Boons",-1.555008,53.65965
"The Tudor Rose",-0.5004662,51.7492462
"Ravens Inn",-2.4931336,53.460291
"The Commercial",-5.4327148,56.036535
"The Argyll",-5.4307571,56.0357321
"The George & Dragon",-2.4928684,53.4644896
"Chat Moss Hotel",-2.4931132,53.4675654
"The Angel",0.3930388,52.6738007
"Grey Horse",-2.4951957,53.4703706
"Comfortable Gill",-2.4972327,53.4758551
"Foresters Arms",-2.4983284,53.4779409
"The Greyhound",-2.5012161,53.4807158
"Dog And Partridge",-2.8379941,54.0772385
"The Cock",0.4495137,52.129962
"Owls Nest",-2.8381846,54.0781842
"The Orion",-2.2305738,53.4333545
"The Hilary Step",-2.2696984,53.4516914
"The Trowel & Telegraph (closed)",0.0113367,51.5356878
"The Britannia Free House",0.0126518,51.534095
"The Pilot",-0.3589547,53.7816754
"Fox And Hounds",-0.9694908,51.6330225
"The Three Legged Cross",-0.7495865,51.4356518
"Yarn Spinner",-1.3960697,52.918576
"The Lagoon",-2.0625248,52.5427248
"The Shepherds Cottage",-2.0599499,52.5436599
"The Silent Woman",-2.1395094,50.7064912
"Wrens Nest",-1.9592387,53.4448554
"The Hideout",-6.7455774,53.1302301
"Molly's Bar",-8.4381098,52.8089262
"Stamford Arms",-1.2263562,52.6628783
"The Marie Lloyd",-0.085712,51.5282192
"Kings Arms",-4.890454,50.343575
"Queens Head",-4.8893611,50.3436554
"The Angel",-1.17723,51.397537
"Falmouth Arms",-1.1781381,51.397682
"Fernandes Brewery Tap",-1.4929122,53.6802368
"The Ferry House",-0.0135001,51.4865916
"The Greyhound",-0.1312533,50.9214256
"North Pole",-0.0232645,51.5009113
"Christy Keenan",-6.752048,53.2881987
"The Bulls Head",-1.9457389,53.3792032
"The Robin Hood",-2.0729439,53.2829919
"The Rising Sun",-2.0811549,53.2773287
"The Highwayman",-2.0581647,53.2919142
"The Optimists Tavern",0.2338479,51.5487756
"The Red Lion",-2.070136,52.5266315
"Seven Stars",-1.1874179,51.6892261
"The Lounge Bar",-2.0356731,52.530346
"The Shrubbery",-2.04533,52.5322755
"The Rising Sun",-2.040267,52.5340395
"The Kings Arms",-2.0388818,52.5349005
"The Dew Drop Inn",-2.0390409,52.537228
"The Dukes Head",-0.3270363,51.2956002
"Cask",-0.1373236,51.4910634
"Drakes Cork & Cask House",0.5187642,51.273118
"The White Horse",0.5120586,51.2735214
"Nottingham House",-1.4988096,53.3785506
"The Cricketers",-0.1707051,51.9522155
"The Yellow House",-0.0485863,51.4936754
"O'Neills",-1.912402,52.4763725
"Nellies Bar",-9.2899085,53.0298883
"Lamp",-0.3462249,53.7493801
"The Wellington Inn",-0.3440134,53.7494426
"The Engineers Arms",-0.338473,53.7531052
"Ringside",-0.3485827,53.7549686
"The Old Bank",-0.1913469,51.3599155
"The Cock & Bull",-0.1916266,51.3606105
"Stonecroft Inn",-3.6399575,52.1076862
"Fitz's Bar",-9.3771755,53.0160439
"The Roadside Tavern",-9.2907587,53.0284639
"Maguire's Bar",-9.2896625,53.0289507
"Gold Cup Inn",-0.9263758,53.9745643
"The Hinds Head",-1.1534204,51.3839931
"Hare & Hounds",-0.4449463,54.1970508
"White Hart",-0.6368812,51.601998
"O'Neills",-0.1922448,51.3610395
"The Antelope",-1.5047936,52.1992601
"Abacus",-0.0873971,51.5131865
"The Castle",-0.0687963,51.5148862
"Three Merry Lads",-1.4838598,53.2576519
"The Gate Inn",-1.5144151,53.2562418
"The Little Mill Inn",-1.9853212,53.3975864
"The Red Lion",-0.1702355,51.954688
"The Hibernian",-1.9181732,52.4353153
"The Harrington Arms",-1.3938525,52.8835261
"The Cherry Tree",1.5961794,52.3778524
"The Fox",1.5786538,52.4092741
"Anchor Brewhouse Horselydown",-0.0753099,51.5041075
"Fox",-2.2898302,52.2394068
"Pemberton Arms",-1.3609486,54.812952
"The Riccarton Arms",-3.3099335,55.896343
"Victoria Tavern",-1.2895758,50.7548731
"Crewe Arms",-1.1868015,52.0274414
"An Tochar Ban",-9.7718984,52.3693908
"Travellers Rest",-2.821566,52.4739199
"The Railway Bar",-9.6171436,52.4022985
"Dew Drop Inn",-9.616555,52.4026233
"J.J.s",-9.6168838,52.4045761
"Quilter's Bar",-9.6198227,52.406094
"Merry Mouth",-1.6629884,51.8647169
"Packet Boat",-2.7901126,54.1047787
"The Estcourt Tavern",-0.3955211,51.6586646
"Druid's",-0.3956593,51.6582964
"The Ship Aground",-0.070399,51.5005645
"The Angel",-0.0590129,51.5005626
"Stanley Arms",-0.0589083,51.4948836
"Abbey Inn",-4.4024864,55.8330979
"The Boatman",-0.059445,51.4985193
"The Crown",-0.0599511,51.496091
"The China Hall",-0.0498277,51.4946159
"The Yew Tree Inn",-2.9760523,53.0880643
"The White Bear",-0.0255106,52.051163
"The Boarhound",-2.1197846,53.2564496
"Derehams Inn",-0.6977728,51.6091802
"The Jockey",-0.0275829,52.048288
"The Board Inn",-0.8254558,54.458041
"Puesdown Inn",-1.8918448,51.8525277
"The Frogmill",-1.9614535,51.8631828
"Bay Horse",-1.5676855,53.8358654
"The Bear",-1.9395974,52.0908559
"Angel Vaults",-1.9415177,52.0913138
"Bat and Ball",-0.6905796,51.6680419
"Bar 24",-1.9445773,52.0930525
"Gardeners Arms",-1.9490674,52.0937479
"The George and Dragon",-1.9490232,52.0928245
"Trumpet Inn",-1.9499937,52.0919842
"Karma Bar",-1.947818,52.092139
"The Royal Oak",-1.9479361,52.0924595
"Coach & Horses",-0.0243933,52.0486589
"Manor House",-0.0229731,52.0483239
"The Banyers Of Royston",-0.0220179,52.0483026
"Shakespeare Inn",-2.4526636,52.6202124
"Cross Stobs Inn",-4.4001957,55.810904
"Suburbia",-4.4251162,55.8433127
"Courtney's",-6.4502352,53.3562645
"Queen's Head",-1.5559116,54.7789271
"The Shoes",-1.5540355,54.7792174
"Kings Arms",-2.9540334,54.2007384
"Punch Bowl",-2.7301458,54.2859959
"The Old Crown",-0.0245502,52.04807
"Leather's Smithy PH",-2.0726303,53.2409508
"The Knights Templar",-2.5822012,51.4507698
"The Oliver St John Gogarty",-6.2616147,53.3456347
"The Auld Dubliner",-6.2619775,53.3455629
"The Temple Bar",-6.2642025,53.3454662
"Ha'penny Bridge Inn",-6.2634678,53.3458335
"The Ship Inn",0.0883109,52.5498357
"Coachmakers Arms",0.0888305,52.5511328
"The Warren",-0.8216516,51.4317727
"The Harrier",-2.0490794,52.5369908
"The Sportsman",-2.0582279,52.5408192
"The White Swan",-1.3720315,52.9170571
"Sir Harry's",-1.9059478,52.4574729
"Coach and Horses (closed)",-1.89193,52.4576157
"Tom 'O' The Wood",-1.7168779,52.3255025
"The Greets Inn",-0.3541337,51.0889786
"Lord Nelson",0.0840926,52.5618669
"Applebank",-3.9870481,55.7339805
"Chequers",-0.2267234,51.5906005
"The Navigation",-2.1149234,53.2541572
"The Railway View",-2.1197843,53.2498778
"Pride of Pimlico",-0.1353993,51.4898326
"Sweet Home Inn",-1.9632897,50.7292142
"Magnet",-1.5233126,53.6779852
"Bostin Fittle",-2.0732532,52.5160743
"Pant y Ochain",-2.9773049,53.0736822
"The Four Dogs",-2.989565,53.0599477
"The Bourne Valley Inn (open again)",-1.3919934,51.2468183
"Royal Oak",-0.730909,50.80122
"Wheatsheaf",-2.8303942,51.5807355
"Henrys Bar",-3.5142256,50.7302341
"Jamm",-0.112081,51.4706805
"Union Tavern",-0.1034297,51.4781203
"The White House",-1.2561185,51.7437879
"Orwells",-0.911928,51.5004051
"Nag's Head",0.1775597,51.8685015
"The Portobello",-6.2642027,53.3303344
"The Lower Deck",-6.2652913,53.3306691
"The Wellington",-2.5851601,51.4887375
"The Charnwood",-1.5882748,55.0119484
"The Prince of Wales",-0.1457598,51.4466033
"The Windmill",-0.1441572,51.4575038
"Grand Union",-0.1265964,51.4595546
"The White House",-2.075348,52.5500092
"The Boathouse",-1.1208134,51.6009979
"Hollybush",-0.973112,54.5634251
"The Little Angel",-0.8975492,51.537156
"New Inn",-0.7530162,51.5244417
"The Swan",-2.2740744,52.0845513
"The Mowbray",-1.2451758,54.6543741
"Red Gate Inn?",-1.4827264,52.5590482
"The Dolphin",-2.1168141,53.2532725
"The Half Moon",-0.0621556,50.9024432
"Chequers",-0.1376335,51.5074981
"The Cock and Lion",-0.1497507,51.5163024
"The Audley",-0.1516637,51.5096774
"Pitcher and Piano",-0.1423597,51.5133258
"The Adam & Eve",-0.1373964,51.5163738
"Horse & Groom",-3.4466003,51.4616772
"Vine Tree",-2.3129351,51.2352061
"Park Street",-3.5812464,51.5068328
"Britannia",-2.5403831,49.4521184
"Cock & Bull",-2.5375291,49.4528953
"Half Moon Inn",-0.8077893,54.0451137
"The Hour Glass",-3.5271831,50.717518
"Green Dragon",-0.7014712,51.594549
"The Lion Inn",-0.9560577,54.3882643
"The Jolly Tar",-2.5800752,53.1083956
"Wishing Well",-2.3914148,51.5078409
"Forresters",-0.5614209,51.2356803
"Rogues",-0.5609883,51.2376698
"The Lord Edward",-6.2701866,53.3431154
"The Old Swan Uppers",-0.7177058,51.5586488
"The Bernard Arms",-0.8052996,51.7467016
"The Wheatsheef",-2.3217362,51.2306731
"The Station",-0.3486475,53.757188
"The White Hart",-0.1059493,51.4399125
"Tulse Hill Tavern",-0.1065931,51.4411644
"Stone Trough Inn",-0.8719635,54.0830789
"The Blacksmiths Inn",-0.8499005,54.0783371
"The Blue Bell",-1.2407912,54.532671
"The Macc",-2.1211596,53.2522928
"The Nags Head",-0.521236,51.8860738
"The First and Last",-0.5118635,51.8868293
"The Mulberry Bush",-0.5319787,51.8934771
"Hare and Hounds",-2.0970063,53.3992175
"Tap & Spile",-1.9106771,52.4775607
"Boars Head",-0.0218012,52.045836
"Green Man",-0.0214752,52.0459346
"North Star",-0.0263908,52.0535998
"Tan Hill Inn",-2.1605804,54.4556742
"The Spotted Cow",-0.8003652,54.1361155
"The Queen Elizabeth",0.0158683,51.630314
"Penny Black",-1.9063934,52.4752889
"Double Locks",-3.5127925,50.6999936
"The Village Tavern",-3.9754899,55.7417189
"Central",-3.9736496,55.7396141
"Allans Bar",-3.9730619,55.7376067
"Horse and Hound",-1.8577438,52.0362899
"The Barley Mow",-1.8950713,52.2747675
"Rising Sun",-0.3622767,53.7883711
"King William IV",-0.143342,51.4855437
"The Sports Bar",-8.8960515,52.7604749
"The Farmers Arms",-2.3265938,51.2444476
"The Rising Sun",-0.8090632,51.5448524
"The Jackdaw",-1.270968,53.8769042
"The Red House",-0.0760246,52.1692113
"Hardwicke Arms Hotel",-0.0605128,52.1339942
"Waggon & Horses",-0.1253824,52.0652
"The Fox",-0.11882,52.0645605
"Bushel & Strike",-0.1545822,52.0418337
"Rose & Crown",-0.1543998,52.0405224
"Three Tuns",-0.1503599,52.041516
"The Jester",-0.1111384,52.0308125
"Crown and Sceptre",-2.3273131,51.2332751
"The Griffin",-2.3254621,51.2336741
"The Falcon",-0.1292168,51.4642585
"Adam and Eve",-0.0509211,51.5013181
"The Albion",-0.0532489,51.4992434
"SW9 BAR",-0.1157269,51.4633202
"The Duke of Edinburgh",-0.1199412,51.4632485
"The Prince",-0.1149028,51.4615136
"Dog Star",-0.1118408,51.4617671
"Lounge",-0.1116132,51.46153
"Station Hotel",0.0923901,52.5593782
"The Forester's Arms",-0.5512853,51.0324652
"Elephant & Castle",-0.3131564,53.7543572
"The Buckingham",-0.3173786,53.7580786
"Royal Exchange",0.0883412,52.5493172
"George Inn",0.0874264,52.5481434
"The Cock",0.0876203,52.5455696
"The Stars",0.0858178,52.5376508
"Punch's Hotel",-1.0808655,53.5025352
"White Horse Inn",-0.7284873,53.7563592
"Wards Hotel",-0.7412337,53.7540673
"Cross Keys Inn",-0.7424496,53.754267
"Robin Hood & Little John",-0.2072834,51.8570493
"Lytton Arms",-0.2161318,51.8671869
"Switch",0.0280509,51.5918506
"The Jolly Farmer",-0.8027017,54.0574405
"The Winged Spur",-1.8223969,52.3048193
"The Castle Inn",-0.1951003,50.9684536
"The Duke of York",-0.1965463,50.9513469
"The Royal Standard",-0.141727,50.8277322
"Rock & Fountain Inn",-3.7434716,51.6907881
"Cherry Tree",-0.7091224,51.6009447
"Three Horseshoes",-0.7072038,51.601419
"The Rocket Pools",-2.0593276,52.5503713
"The Angel (closed)",0.0100377,51.5362493
"The Acre",0.087259,52.5495844
"The White Swan",-0.7951861,54.1351555
"Òran Mór",-4.2900172,55.8776501
"The Gate",-0.7972269,54.1346439
"The Captain's Rest",-4.2728937,55.8723602
"Bank of Swans",-0.136018,51.4501124
"Atholl Arms",-4.2551176,55.8653235
"Toby Jug",-4.2590286,55.8604883
"Park Lane",-4.2593589,55.8592729
"Denholms",-4.2594443,55.8589639
"The Sir John Moore",-4.2599323,55.8588046
"Grant Arms",-4.2573451,55.8585166
"The Scotia Bar",-4.2505028,55.8551535
"The Clutha",-4.2501321,55.8544764
"The Lamb",-2.4788145,53.0678864
"Doyles Tavern",-0.1177134,51.5437242
"The Castle Bar",-0.1230767,51.5532184
"Dodworth Valley",-1.5173933,53.5487989
"The Rook and Gaskill Inn",-1.070202,53.9548895
"The Yew Tree",-2.1444881,52.5833219
"Speaker Connolly",-6.341058,53.2819469
"Harp Inn",-2.1153477,52.5837
"The Crown",-1.8858881,50.7618576
"The Albany",-0.3321303,51.4491075
"Albertine's",-0.0280801,51.4699107
"Hobgoblin",-0.0396484,51.4749582
"O'Neill's",-0.1262199,51.5288373
"The Trafalgar Tavern",-0.00436329999999,51.4845814
"The Feathers",-2.1283737,52.5905539
"The Wanderer",-2.1296255,52.5890099
"The Heatherton",-2.1284409,52.5940957
"The Pegasus",-2.1409575,52.5966019
"The Weaver",-2.3256128,51.2257225
"The Lamb Inn",-2.3225461,51.2288016
"The Blue Boar",-2.3205613,51.2316277
"Ye Olde Three Crowns",-2.3912479,53.5461016
"The Queens",-2.3925246,53.5473103
"The Saddle",-2.3958373,53.548238
"Bridgewater Hotel",-2.4009539,53.5426359
"Duke's Gate",-2.4141591,53.53704
"Dun Mare",-2.4402162,53.5362959
"The Windmill",-0.1224791,51.4539618
"Prince of Wales",-0.126805,51.4534858
"Prince of Wales",-5.0712324,50.1562975
"The Chainlocker",-5.065958,50.1527238
"Nancy's",-5.0713898,50.155862
"Finn McCoul's",-5.0710554,50.1559255
"The Nineteenth Hole",1.4275404,51.3811489
"The Gweek Inn",-5.2079765,50.0968175
"O'Donohae's",-0.2332127,51.5011828
"The Jaguar",-1.5145658,52.4093027
"The Royal Oak",-2.4393171,50.7149988
"Pimlico Beer Garden",-0.135199,51.49107
"The Plough",-1.3619449,53.3915952
"Coningham Arms",-0.238201,51.506337
"The Gable",-0.0895754,51.5157799
"The Crown",-2.3214841,51.2312509
"Cock and Bell",-0.2003589,53.7568334
"Stags Head",-0.1692087,53.7755393
"Katy Daly's",-8.6244787,52.670016
"Tavern at the Castle",-8.6251774,52.669303
"Horns Inn",-1.5181997,53.2954084
"The Old Halfway House",-1.5682027,53.6642555
"The Crown & Anchor",-0.1339416,53.7717295
"The Fitling Arms",-0.0971506,53.7954824
"Arnold Arms",-1.2050248,52.3301026
"The Gate",-1.6614224,52.5310383
"The Weavers Inn",-8.8932767,52.7606268
"The Goldsmiths Arms",-0.2566353,51.5122917
"Black Bull",-0.1029934,53.7626922
"The Nancy",-0.1024909,53.7615564
"The Peacock",-1.4922101,53.25529
"Flying Childers",-1.0870759,53.5003163
"The Greyhound",0.02789,51.362629
"Hunters Lodge",-8.896472,52.7606048
"The Greyhound",-1.4288503,53.3961362
"The Cocked Hat",-1.4279839,53.3950023
"Fara's",-1.4279518,53.3946136
"The Royal Oak",-0.0632391,51.4125774
"The Noose & Gibbet Inn",-1.4174965,53.4013578
"Royal Oak",-1.7635022,54.0836647
"Castle of Comfort",-2.6558844,51.2758729
"Yorke Arms",-1.8183979,54.1346696
"The Cottage Inn",-1.0810259,54.0188408
"The Black Horse",-1.0861103,54.0195322
"Maclachlin's",-0.118106,51.5457607
"The Fellows",-2.0805378,52.5126525
"The Boot",-1.5494188,52.8400497
"The Mount Pleasant Free House",-1.5383387,52.8335026
"The Swan",-1.5250315,52.8333414
"The Chesterfield",-1.5234241,52.7876747
"Stanhope Arms",-1.5790696,52.7948851
"Swan & Sygnet",-1.5128072,53.6588416
"The Chesterfield Arms",-1.5677386,52.7911741
"Red Lion",-2.0680229,53.3638881
"The Fox and Grapes",-2.1222759,53.2504097
"The Bridge Inn",-1.9456021,51.3679877
"Rose & Crown",-1.4404777,52.1232851
"Goodwin Club",-0.3510694,53.7412568
"The Lair",-0.3480968,53.7431984
"Brampton Mill Restaurant and Bar",-0.2040088,52.3205567
"The George Hotel",-0.1855942,52.3309918
"Territorial Inn",-0.1870562,52.3331712
"The Horse and Jockey",-1.5772859,53.6583889
"Quarry Inn",-1.5643912,53.6585894
"The Village",-2.7293987,53.3707618
"The Ship",-1.5768946,53.6577329
"Cape",-0.0674761,51.5071637
"The Crown",-2.733066,53.3754321
"The Cuerdley",-2.690597,53.376756
"Thomas Neale",-0.0566747,51.513339
"Puss in Boots",-2.1137033,53.2583853
"The Stag",-0.717027,51.6046
"The Navigation",-1.5402719,53.6504277
"Inn on the Cliff",-1.860176,50.7192728
"The Neptune",-1.842999,50.7200577
"The Queen's Head",-1.1731202,51.7399086
"The Butcher's Arms",-0.9743929,51.5200797
"The Bluebell Inn",-0.7512672,50.9512497
"The Shannon Knights",-8.8800934,52.7108728
"The Olde Lodge",-8.8622492,52.7149942
"The Pheasant",-0.657292,51.805339
"The Premier",-2.724379,53.3704085
"The Imperial",-2.7249757,53.3696755
"Six Bells",-2.9986166,52.4901637
"The Old House at Home",-1.4955078,50.9898929
"William IV",-1.4978431,50.9902942
"Friday Shine",-0.3294056,53.7480504
"The Vault",-0.322705,53.7486517
"The Wellington",-1.6927894,51.9899818
"Spyglass & Kettle",-1.8108077,50.7219696
"The Commodore",-1.8170681,50.7220485
"The Grange",-1.8076322,50.7214477
"Bleak House",-2.9668903,53.3801748
"Wilson's Tavern",-2.9651459,53.3792285
"The Lighthouse",-0.1625677,51.4727381
"The Cadogan Arms",-0.172979,51.486027
"The Bay Hotel",-0.5322343,54.4304001
"The Pig's Ear",-0.1723205,51.4842723
"The Anglesea",-2.9662163,53.3840616
"The Track",-8.6133992,52.6602983
"The Star",-1.5004939,50.9912852
"Murphy's",-7.0969443,53.2097149
"The Bellsfort Inn",-8.9058377,52.7376748
"The Two Brewers",-1.5624131,53.6779567
"The Prince of Wales",-1.561415,53.6750007
"The Star Inn",-1.1625907,51.7768473
"George & Dragon",-1.4208705,53.4796805
"The White Horse",-1.1524706,51.7669566
"The Masons Arms",-1.4345479,53.4613133
"The Horse & Tiger",-1.4357867,53.4596483
"Red Lion",-1.4371355,53.4601987
"The Shiregreen Arms",-1.4387518,53.4337531
"The Appleton",-2.7302559,53.3715861
"O'Connors Bar",-10.1821695,52.2347278
"O'Donnell's Pub",-10.1818615,52.2354258
"Nora Murphy's Pub",-10.1600723,52.2686251
"The Weavers Arms",-1.5752672,53.6694701
"Red Lion",-1.8545253,51.4286148
"The Mad Hatter",-1.2425581,51.7484099
"The Red Lion",-0.6904143,51.6348242
"The Kings Arms",-1.1312722,51.7471076
"The Long Hall",-6.2652848,53.3418255
"The Bankers",-6.2625249,53.3439959
"Horseshoe",-2.0118283,51.0162583
"Talbot",-2.0762237,51.0002418
"Saltdean Tavern",-0.0424901,50.8023279
"The Fiery Holes",-2.0525354,52.5556419
"The Travellers Rest",-2.0559002,52.5582633
"White Horse",-0.1156716,50.9210272
"The Bull",-0.1147208,50.9210403
"The Hassocks",-0.1445642,50.9246328
"The Thatch",-0.1313205,50.9269376
"Old Hunters Lodge",-0.5294682,51.8522826
"The Bridge",-1.8239176,51.1337047
"The Peacehaven Carvery",-0.0088378,50.7926724
"The Smugglers Rest",-0.022552,50.7958276
"George & Dragon",-0.5899284,51.7693077
"The Crystal Palace",-0.5590818,51.7621185
"The Boat",-0.5568078,51.760203
"Martins Pond",-0.5276714,51.7686036
"The Plough",-0.5265922,51.7711978
"The Blackbird",-1.210201,51.9978703
"The Hallsville Tavern",0.0118549,51.5134147
"Streeties",0.012224,51.5130034
"Cricketers",-2.2011564,50.9131399
"The Kings Arms",-2.1090838,50.6777991
"Danny's",-8.6327514,52.8053771
"The Mayflower",-0.7003784,51.6470194
"The Fox and Hounds",-1.5605468,51.5995503
"The Pheasant Inn",-1.4797734,51.4581453
"Cricketers Arms",-1.1514688,51.7447155
"The Good Companions",0.000221200000012,50.7975481
"Red House",-1.7740811,52.4223008
"The Acorn",-0.070239,51.5348737
"Old King Johns Head",-0.0745117,51.5346172
"The Kings Head",-0.0769705,51.5352734
"The Stag's Head",-0.080755,51.5363794
"Wellington Arms",-1.4235806,50.9123804
"The Freemantle",-1.4247126,50.9133971
"The Oaks",-2.3547555,53.3101383
"Knightsbridge Bar",-6.2609685,53.3472531
"Synott's Bar",-8.5376588,52.6636151
"Lock 27",-4.3199659,55.8949468
"The Quill (Closed)",-6.2756942,53.3459382
"The Birkbeck",-0.000149999999999,51.5565928
"The Prince Albert",-0.0172947,51.6171146
"Humber Keel",-0.4176058,53.8462901
"The Tudor Rose Hotel",-0.4257856,53.8413119
"Ye Dolphin",-0.5326149,54.4306215
"The Anchor",0.9488769,51.8566145
"Derby Arms",-2.9693319,53.383862
"The Clarendon",-0.1449657,51.4905171
"Westwood Bar",-9.0750696,53.2892633
"The Eastfield Inn",-2.6087763,51.4885846
"The Park Tavern",-1.567936,53.6728487
"The Little Bull",-1.5559489,53.6745356
"The Englishman",-1.4348773,50.9183848
"Fallon's",-6.2733731,53.3390094
"Duke on the Green",-0.199564,51.4726426
"The Portcullis",-2.5321993,51.479233
"The Full Moon",-2.5286287,51.4803075
